996,Ethan,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
393,Katherine,Smith,58000,5800,2300,63800,61500,63800,61500,63800,61500
892,Joshua,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
923,Liam,Brown,58000,5800,2300,63800,61500,63800,61500,63800,61500
612,Isabella,Torres,58000,5800,2300,63800,61500,63800,61500,63800,61500
470,Avery,Roberts,58000,5800,2300,63800,61500,63800,61500,63800,61500
438,Katherine,Moore,58000,5800,2300,63800,61500,63800,61500,63800,61500
889,Oliver,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
582,Nora,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
886,Nicholas,Martinez,58000,5800,2300,63800,61500,63800,61500,63800,61500
479,Joshua,Wright,58000,5800,2300,63800,61500,63800,61500,63800,61500
664,Liam,Smith,58000,5800,2300,63800,61500,63800,61500,63800,61500
100,Nora,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
573,Liam,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
486,Isabella,Sanchez,58000,5800,2300,63800,61500,63800,61500,63800,61500
103,Michael,Lee,58000,5800,2300,63800,61500,63800,61500,63800,61500
879,Katherine,Davis,58000,5800,2300,63800,61500,63800,61500,63800,61500
1030,Aidan,Roberts,58000,5800,2300,63800,61500,63800,61500,63800,61500
567,Chloe,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
744,Ethan,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
918,Nora,Wright,58000,5800,2300,63800,61500,63800,61500,63800,61500
874,Avery,Thompson,58000,5800,2300,63800,61500,63800,61500,63800,61500
938,Joshua,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
304,Isabella,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
706,Liam,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
561,Nora,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
1086,Oliver,Roberts,58000,5800,2300,63800,61500,63800,61500,63800,61500
492,Kate,Thompson,58000,5800,2300,63800,61500,63800,61500,63800,61500
932,Nora,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
117,James,Martinez,58000,5800,2300,63800,61500,63800,61500,63800,61500
556,Isabella,Hernandez,58000,5800,2300,63800,61500,63800,61500,63800,61500
328,Kate,Thompson,58000,5800,2300,63800,61500,63800,61500,63800,61500
496,Nicholas,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
620,Avery,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
549,Isabella,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
966,Lily,Wright,58000,5800,2300,63800,61500,63800,61500,63800,61500
404,Megan,Williams,58000,5800,2300,63800,61500,63800,61500,63800,61500
544,James,Hernandez,58000,5800,2300,63800,61500,63800,61500,63800,61500
429,Matthew,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
287,Nicholas,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
539,Chloe,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
758,Ethan,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
957,Joshua,Roberts,58000,5800,2300,63800,61500,63800,61500,63800,61500
526,Nora,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
625,Ethan,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
1023,Lily,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
523,James,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
762,Liam,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
854,Matthew,Roberts,58000,5800,2300,63800,61500,63800,61500,63800,61500
907,Avery,Wright,58000,5800,2300,63800,61500,63800,61500,63800,61500
714,Chloe,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
1036,Matthew,Smith,58000,5800,2300,63800,61500,63800,61500,63800,61500
107,John,Wilson,58000,5800,2300,63800,61500,63800,61500,63800,61500
399,Emily,Martin,58000,5800,2300,63800,61500,63800,61500,63800,61500
278,Luna,Wright,58000,5800,2300,63800,61500,63800,61500,63800,61500
514,Isabella,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
535,Timothy,Walker,58000,5800,2300,63800,61500,63800,61500,63800,61500
1082,Nicholas,Smith,58000,5800,2300,63800,61500,63800,61500,63800,61500
1093,Avery,Smith,58000,5800,2300,63800,61500,63800,61500,63800,61500
992,Joshua,Roberts,58000,5800,2300,63800,61500,63800,61500,63800,61500
509,James,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
902,Liam,Smith,58000,5800,2300,63800,61500,63800,61500,63800,61500
845,Avery,Young,58000,5800,2300,63800,61500,63800,61500,63800,61500
951,Liam,Brown,58000,5800,2300,63800,61500,63800,61500,63800,61500
152,Henry,Lee,58000,5800,2300,63800,61500,63800,61500,63800,61500
502,James,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
960,Lily,Smith,58000,5800,2300,63800,61500,63800,61500,63800,61500
771,Nora,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
156,Alexander,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
981,Katherine,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
498,Nora,Smith,58000,5800,2300,63800,61500,63800,61500,63800,61500
542,Kate,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
424,Avery,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
265,James,Williams,58000,5800,2300,63800,61500,63800,61500,63800,61500
777,Chloe,Taylor,58000,5800,2300,63800,61500,63800,61500,63800,61500
930,Matthew,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
490,Chloe,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
115,Kimberly,Moore,58000,5800,2300,63800,61500,63800,61500,63800,61500
832,Timothy,Thompson,58000,5800,2300,63800,61500,63800,61500,63800,61500
549,Katherine,Sanchez,58000,5800,2300,63800,61500,63800,61500,63800,61500
168,Amelia,Martinez,58000,5800,2300,63800,61500,63800,61500,63800,61500
483,Chloe,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
913,Nicholas,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
722,Nora,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
348,Victoria,Moore,58000,5800,2300,63800,61500,63800,61500,63800,61500
1042,Nicholas,Moore,58000,5800,2300,63800,61500,63800,61500,63800,61500
827,Katherine,Moore,58000,5800,2300,63800,61500,63800,61500,63800,61500
57,Kimberly,Lopez,58000,5800,2300,63800,61500,63800,61500,63800,61500
660,Ethan,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
177,Nora,Walker,58000,5800,2300,63800,61500,63800,61500,63800,61500
478,Ethan,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
1078,Aidan,Brown,58000,5800,2300,63800,61500,63800,61500,63800,61500
473,Avery,Rodriguez,58000,5800,2300,63800,61500,63800,61500,63800,61500
890,Nora,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
254,Kimberly,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
183,Dylan,Hernandez,58000,5800,2300,63800,61500,63800,61500,63800,61500
563,Joshua,Walker,58000,5800,2300,63800,61500,63800,61500,63800,61500
575,Lily,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
128,Grace,Wright,58000,5800,2300,63800,61500,63800,61500,63800,61500
458,Ethan,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
1016,Matthew,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
634,Avery,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
20,Nancy,Martin,58000,5800,2300,63800,61500,63800,61500,63800,61500
814,Lily,Davis,58000,5800,2300,63800,61500,63800,61500,63800,61500
417,Sarah,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
453,Avery,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
676,Avery,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
195,Liam,Moore,58000,5800,2300,63800,61500,63800,61500,63800,61500
380,Timothy,Davis,58000,5800,2300,63800,61500,63800,61500,63800,61500
588,Nicholas,Brown,58000,5800,2300,63800,61500,63800,61500,63800,61500
447,Avery,Smith,58000,5800,2300,63800,61500,63800,61500,63800,61500
797,Liam,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
135,Sofia,Williams,58000,5800,2300,63800,61500,63800,61500,63800,61500
883,Nora,Smith,58000,5800,2300,63800,61500,63800,61500,63800,61500
373,Matthew,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
441,Avery,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
807,Oliver,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
435,Avery,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
599,Emily,Sanchez,58000,5800,2300,63800,61500,63800,61500,63800,61500
918,Avery,Thompson,58000,5800,2300,63800,61500,63800,61500,63800,61500
938,Chloe,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
603,Nicholas,Smith,58000,5800,2300,63800,61500,63800,61500,63800,61500
801,Emily,Wright,58000,5800,2300,63800,61500,63800,61500,63800,61500
427,Isabella,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
608,Matthew,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
612,Nicholas,Moore,58000,5800,2300,63800,61500,63800,61500,63800,61500
948,Lily,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
616,Joshua,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
216,Mia,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
1049,Nora,Wright,58000,5800,2300,63800,61500,63800,61500,63800,61500
416,Avery,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
51,Christopher,Hall,58000,5800,2300,63800,61500,63800,61500,63800,61500
946,Nora,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
410,Liam,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
793,Oliver,Walker,58000,5800,2300,63800,61500,63800,61500,63800,61500
877,Ethan,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
224,Amelia,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
682,Isabella,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
811,Liam,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
1001,Emily,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
401,James,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
628,Timothy,Moore,58000,5800,2300,63800,61500,63800,61500,63800,61500
701,Nora,Wright,58000,5800,2300,63800,61500,63800,61500,63800,61500
636,Isabella,Davis,58000,5800,2300,63800,61500,63800,61500,63800,61500
781,Oliver,Brown,58000,5800,2300,63800,61500,63800,61500,63800,61500
638,Nora,Hernandez,58000,5800,2300,63800,61500,63800,61500,63800,61500
1072,Joshua,Moore,58000,5800,2300,63800,61500,63800,61500,63800,61500
235,Lucas,Hernandez,58000,5800,2300,63800,61500,63800,61500,63800,61500
1010,Avery,Walker,58000,5800,2300,63800,61500,63800,61500,63800,61500
361,Luna,Moore,58000,5800,2300,63800,61500,63800,61500,63800,61500
392,Matthew,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
816,Avery,Smith,58000,5800,2300,63800,61500,63800,61500,63800,61500
775,Katherine,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
385,Nora,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
867,Liam,Brown,58000,5800,2300,63800,61500,63800,61500,63800,61500
243,Nora,Young,58000,5800,2300,63800,61500,63800,61500,63800,61500
645,Aidan,Walker,58000,5800,2300,63800,61500,63800,61500,63800,61500
1054,Oliver,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
411,Kate,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
375,Avery,Taylor,58000,5800,2300,63800,61500,63800,61500,63800,61500
38,Joseph,Phillips,58000,5800,2300,63800,61500,63800,61500,63800,61500
656,Isabella,Wright,58000,5800,2300,63800,61500,63800,61500,63800,61500
690,Avery,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
367,Isabella,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
155,Samuel,Martinez,58000,5800,2300,63800,61500,63800,61500,63800,61500
664,Isabella,Roberts,58000,5800,2300,63800,61500,63800,61500,63800,61500
254,Mia,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
201,Joshua,Wilson,58000,5800,2300,63800,61500,63800,61500,63800,61500
826,Chloe,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
763,Avery,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
974,Nora,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
360,Liam,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
672,Lily,Thompson,58000,5800,2300,63800,61500,63800,61500,63800,61500
354,Chloe,Hernandez,58000,5800,2300,63800,61500,63800,61500,63800,61500
162,Emma,Carter,58000,5800,2300,63800,61500,63800,61500,63800,61500
263,Matthew,Lee,58000,5800,2300,63800,61500,63800,61500,63800,61500
972,Avery,Thompson,58000,5800,2300,63800,61500,63800,61500,63800,61500
681,Lily,Walker,58000,5800,2300,63800,61500,63800,61500,63800,61500
343,Liam,Hernandez,58000,5800,2300,63800,61500,63800,61500,63800,61500
752,Avery,Davis,58000,5800,2300,63800,61500,63800,61500,63800,61500
7,David,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
689,Katherine,Walker,58000,5800,2300,63800,61500,63800,61500,63800,61500
835,Ethan,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
953,James,Moore,58000,5800,2300,63800,61500,63800,61500,63800,61500
167,Rachel,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
273,Liam,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
748,Oliver,Roberts,58000,5800,2300,63800,61500,63800,61500,63800,61500
334,Liam,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
188,Kate,Miller,58000,5800,2300,63800,61500,63800,61500,63800,61500
744,Nicholas,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
278,Nora,Smith,58000,5800,2300,63800,61500,63800,61500,63800,61500
697,Megan,Martinez,58000,5800,2300,63800,61500,63800,61500,63800,61500
340,Matthew,Williams,58000,5800,2300,63800,61500,63800,61500,63800,61500
1061,Katherine,Wright,58000,5800,2300,63800,61500,63800,61500,63800,61500
328,James,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
934,Avery,Thompson,58000,5800,2300,63800,61500,63800,61500,63800,61500
702,Avery,Davis,58000,5800,2300,63800,61500,63800,61500,63800,61500
738,Nicholas,Sanchez,58000,5800,2300,63800,61500,63800,61500,63800,61500
1066,Oliver,Clark,58000,5800,2300,63800,61500,63800,61500,63800,61500
695,Ethan,Garcia,58000,5800,2300,63800,61500,63800,61500,63800,61500
848,Nora,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
320,Sofia,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
735,Joshua,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
707,Avery,Roberts,58000,5800,2300,63800,61500,63800,61500,63800,61500
292,Matthew,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
732,Lily,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
314,Isabella,Rodriguez,58000,5800,2300,63800,61500,63800,61500,63800,61500
718,Avery,Wright,58000,5800,2300,63800,61500,63800,61500,63800,61500
843,Isabella,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
297,James,Johnson,58000,5800,2300,63800,61500,63800,61500,63800,61500
726,Matthew,Young,58000,5800,2300,63800,61500,63800,61500,63800,61500
309,Sofia,Hernandez,58000,5800,2300,63800,61500,63800,61500,63800,61500
715,Oliver,Anderson,58000,5800,2300,63800,61500,63800,61500,63800,61500
721,Aidan,Thompson,58000,5800,2300,63800,61500,63800,61500,63800,61500
178,Jacob,Wilson,58000,5800,2300,63800,61500,63800,61500,63800,61500
303,Liam,Robinson,58000,5800,2300,63800,61500,63800,61500,63800,61500
354,Isabella,Martin,58000,5800,2300,63800,61500,63800,61500,63800,61500
322,Chloe,Davis,58000,5800,2300,63800,61500,63800,61500,63800,61500
903,Emily,Martinez,58000,5800,2300,63800,61500,63800,61500,63800,61500
717,Avery,Walker,59000,5900,2400,64900,62500,64900,62500,64900,62500
300,Sofia,Hernandez,59000,5900,2400,64900,62500,64900,62500,64900,62500
723,Nora,Johnson,59000,5900,2400,64900,62500,64900,62500,64900,62500
714,Matthew,Young,59000,5900,2400,64900,62500,64900,62500,64900,62500
712,Nicholas,Smith,59000,5900,2400,64900,62500,64900,62500,64900,62500
312,Matthew,Brown,59000,5900,2400,64900,62500,64900,62500,64900,62500
729,Nicholas,Brown,59000,5900,2400,64900,62500,64900,62500,64900,62500
294,Chloe,Wright,59000,5900,2400,64900,62500,64900,62500,64900,62500
709,Lily,Martinez,59000,5900,2400,64900,62500,64900,62500,64900,62500
316,Nora,Martinez,59000,5900,2400,64900,62500,64900,62500,64900,62500
733,Aidan,Smith,59000,5900,2400,64900,62500,64900,62500,64900,62500
842,Ethan,Torres,59000,5900,2400,64900,62500,64900,62500,64900,62500
703,Katherine,Moore,59000,5900,2400,64900,62500,64900,62500,64900,62500
289,James,Brown,59000,5900,2400,64900,62500,64900,62500,64900,62500
181,Lily,Jackson,59000,5900,2400,64900,62500,64900,62500,64900,62500
322,Nora,Anderson,59000,5900,2400,64900,62500,64900,62500,64900,62500
284,Liam,Garcia,59000,5900,2400,64900,62500,64900,62500,64900,62500
850,Isabella,Clark,59000,5900,2400,64900,62500,64900,62500,64900,62500
839,Liam,Johnson,59000,5900,2400,64900,62500,64900,62500,64900,62500
326,Isabella,Wright,59000,5900,2400,64900,62500,64900,62500,64900,62500
698,Joshua,Clark,59000,5900,2400,64900,62500,64900,62500,64900,62500
741,Oliver,Davis,59000,5900,2400,64900,62500,64900,62500,64900,62500
281,James,Wright,59000,5900,2400,64900,62500,64900,62500,64900,62500
330,Chloe,Brown,59000,5900,2400,64900,62500,64900,62500,64900,62500
974,Joshua,Young,59000,5900,2400,64900,62500,64900,62500,64900,62500
276,Emma,Torres,59000,5900,2400,64900,62500,64900,62500,64900,62500
694,Emily,Young,59000,5900,2400,64900,62500,64900,62500,64900,62500
746,Kate,Moore,59000,5900,2400,64900,62500,64900,62500,64900,62500
1060,Joshua,Garcia,59000,5900,2400,64900,62500,64900,62500,64900,62500
271,Nora,Clark,59000,5900,2400,64900,62500,64900,62500,64900,62500
337,Avery,Clark,59000,5900,2400,64900,62500,64900,62500,64900,62500
692,Lily,Moore,59000,5900,2400,64900,62500,64900,62500,64900,62500
1068,Avery,Thompson,59000,5900,2400,64900,62500,64900,62500,64900,62500
690,Isabella,Davis,59000,5900,2400,64900,62500,64900,62500,64900,62500
341,Isabella,Garcia,59000,5900,2400,64900,62500,64900,62500,64900,62500
855,Nora,Johnson,59000,5900,2400,64900,62500,64900,62500,64900,62500
753,Nora,Moore,59000,5900,2400,64900,62500,64900,62500,64900,62500
193,Victoria,Johnson,59000,5900,2400,64900,62500,64900,62500,64900,62500
684,Katherine,Brown,59000,5900,2400,64900,62500,64900,62500,64900,62500
346,James,Wright,59000,5900,2400,64900,62500,64900,62500,64900,62500
757,Katherine,Johnson,59000,5900,2400,64900,62500,64900,62500,64900,62500
833,Chloe,Taylor,59000,5900,2400,64900,62500,64900,62500,64900,62500
998,Katherine,Brown,59000,5900,2400,64900,62500,64900,62500,64900,62500
680,Matthew,Robinson,59000,5900,2400,64900,62500,64900,62500,64900,62500
351,Avery,Young,59000,5900,2400,64900,62500,64900,62500,64900,62500
676,Oliver,Brown,59000,5900,2400,64900,62500,64900,62500,64900,62500
264,Amelia,Young,59000,5900,2400,64900,62500,64900,62500,64900,62500
858,Avery,Wright,59000,5900,2400,64900,62500,64900,62500,64900,62500
673,Aidan,Roberts,59000,5900,2400,64900,62500,64900,62500,64900,62500
356,Nora,Torres,59000,5900,2400,64900,62500,64900,62500,64900,62500
760,Lily,Roberts,59000,5900,2400,64900,62500,64900,62500,64900,62500
670,Katherine,Anderson,59000,5900,2400,64900,62500,64900,62500,64900,62500
828,Ethan,Wright,59000,5900,2400,64900,62500,64900,62500,64900,62500
259,Nora,Hernandez,59000,5900,2400,64900,62500,64900,62500,64900,62500
256,Oliver,Wright,59000,5900,2400,64900,62500,64900,62500,64900,62500
667,Katherine,Johnson,59000,5900,2400,64900,62500,64900,62500,64900,62500
363,James,Johnson,59000,5900,2400,64900,62500,64900,62500,64900,62500
160,James,Young,59000,5900,2400,64900,62500,64900,62500,64900,62500
1056,Nicholas,Thompson,59000,5900,2400,64900,62500,64900,62500,64900,62500
862,Nora,Clark,59000,5900,2400,64900,62500,64900,62500,64900,62500
865,Avery,Robinson,59000,5900,2400,64900,62500,64900,62500,64900,62500
663,Nicholas,Davis,59000,5900,2400,64900,62500,64900,62500,64900,62500
659,Emily,Walker,59000,5900,2400,64900,62500,64900,62500,64900,62500
370,Liam,Johnson,59000,5900,2400,64900,62500,64900,62500,64900,62500
